airport_ID,airport_name,IATA,ICAO,country,city
5203,Manitouwadge Airport,YMG,CYMG,Canada,Manitouwadge
5204,Wawa Airport,YXZ,CYXZ,Canada,Wawa
5205,Manitoulin East Municipal Airport,YEM,CYEM,Canada,Manitowaning
5206,Lawrence Municipal Airport,LWC,KLWC,United States,Lawrence
5207,Pompano Beach Airpark,PPM,KPMP,United States,Pompano Beach
5208,Mallacoota Airport,XMC,YMCO,Australia,Mallacoota
5209,Majeed Bin Abdulaziz Airport,ULH,OEAO,Saudi Arabia,Al-Ula
5210,Yuendumu Airport,YUE,YYND,Australia,Yuendumu 
5211,Lombok International Airport,LOP,WADL,Indonesia,Praya
5212,South Cariboo Region / 108 Mile Airport,ZMH,CZML,Canada,108 Mile Ranch
5213,Handan Airport,HDG,ZBHD,China,Handan
5214,London-Corbin Airport/Magee Field,LOZ,KLOZ,United States,London
5215,Simmons Army Air Field,FBG,KFBG,United States,Fredericksburg
5216,Modlin Airport,WMI,EPMO,Poland,Warsaw
5217,Jixi Xingkaihu Airport,JXA,ZYJX,China,Jixi
5218,Jeongseok Airport,JDG,RKPD,South Korea,Seogwipo
5219,Gimli Industrial Park Airport,YGM,CYGM,Canada,Gimli
5220,Beloyarskiy Airport,EYK,USHY,Russia,Beloyarsky
5221,John H Batten Airport,RAC,KRAC,United States,Racine
5222,Cesar Lim Rodriguez Airport,RZP,RPSD,Philippines,Taytay
5223,Shigatse Air Base,RKZ,ZURK,China,Shigatse
5224,Tacoma Narrows Airport,TIW,KTIW,United States,Tacoma
5225,Jack Edwards Airport,GUF,KJKA,United States,Gulf Shores
5226,General Villamil Airport,IBB,SEII,Ecuador,Isabela
5227,Khmelnytskyi Airport,HMJ,UKLH,Ukraine,Khmeinitskiy
5228,Hiroshimanishi Airport,HIW,RJBH,Japan,Hiroshima
5229,Yalata Mission Airport,KYI,YYTA,Australia,Yalata
5230,Hazleton Municipal Airport,HZL,KHZL,United States,Hazleton
5231,Greater Cumberland Regional Airport,CBE,KCBE,United States,Cumberland
5232,Wyndham Airport,WYN,YWYM,Australia,Wyndham
5233,Bob Quinn Lake Airport,YBO,CBW4,Canada,Bob Quinn Lake
5234,Grabtsevo Airport,KLF,UUBC,Russia,Kaluga
5235,Tri-County Regional Airport,LNR,KLNR,United States,Lone Rock
5236,Joliet Regional Airport,JOT,KJOT,United States,Joliet
5237,Illinois Valley Regional Airport-Walter A Duncan Field,VYS,KVYS,United States,Peru
5238,Jackson County Reynolds Field,JXN,KJXN,United States,Jackson
5239,Wings Field,BBX,KLOM,United States,Philadelphia
5240,Okeechobee County Airport,OBE,KOBE,United States,Okeechobee
5241,Sebring Regional Airport,SEF,KSEF,United States,Sebring
5242,Avon Park Executive Airport,AVO,KAVO,United States,Avon Park
5243,Winter Haven Regional Airport - Gilbert Field,GIF,KGIF,United States,Winter Haven
5244,Zephyrhills Municipal Airport,ZPH,KZPH,United States,Zephyrhills
5245,Ocala International Airport - Jim Taylor Field,OCF,KOCF,United States,Ocala
5246,Aiken Regional Airport,AIK,KAIK,United States,Aiken
5247,Woodward Field,CDN,KCDN,United States,Camden
5248,Lumberton Regional Airport,LBT,KLBT,United States,Lumberton
5249,Moore County Airport,SOP,KSOP,United States,Pinehurst-Southern Pines
5250,Statesville Regional Airport,SVH,KSVH,United States,Statesville
5251,William T. Piper Memorial Airport,LHV,KLHV,United States,Lock Haven
5252,Burke Lakefront Airport,BKL,KBKL,United States,Cleveland
5253,Chautauqua County-Dunkirk Airport,DKK,KDKK,United States,Dunkirk
5254,South Jersey Regional Airport,LLY,KVAY,United States,Mount Holly
5255,Linden Airport,LDJ,KLDJ,United States,Linden
5256,Tri State Steuben County Airport,ANQ,KANQ,United States,Angola
5257,Clearwater Air Park,CLW,KCLW,United States,Clearwater
5258,Chicago Meigs Airport,CGX,KCGX,United States,Chicago
5259,Grand Strand Airport,CRE,KCRE,United States,North Myrtle Beach
5260,Buochs Airport,BXO,LSZC,Switzerland,Buochs
5261,Wilkes Barre Wyoming Valley Airport,WBW,KWBW,United States,Wilkes-Barre
5262,Willoughby Lost Nation Municipal Airport,LNN,KLNN,United States,Willoughby
5263,Uummannaq Heliport,UMD,BGUM,Greenland,Uummannaq
5264,Bayannur Tianjitai Airport,RLK,ZBYZ,China,Bayannur
5265,Capital City Airport,FFT,KFFT,United States,Frankfort
5266,Auburn Lewiston Municipal Airport,LEW,KLEW,United States,Lewiston
5267,Marco Island Executive Airport,MRK,KMKY,United States,Marco Island Airport
5268,Drummond Island Airport,DRE,KDRM,United States,Drummond Island
5269,Gladwin Zettel Memorial Airport,GDW,KGDW,United States,Gladwin
5270,Marshfield Municipal Airport,MFI,KMFI,United States,Marshfield
5271,Alexander Field South Wood County Airport,ISW,KISW,United States,Wisconsin Rapids
5272,Clinton Municipal Airport,CWI,KCWI,United States,Clinton
5273,Beverly Municipal Airport,BVY,KBVY,United States,Beverly
5274,Ostafyevo International Airport,OSF,UUMO,Russia,Moscow
5275,Trois-Rivières Airport,YRQ,CYRQ,Canada,Trois Rivieres
5276,Poplar Bluff Municipal Airport,POF,KPOF,United States,Poplar Bluff
5277,Keokuk Municipal Airport,EOK,KEOK,United States,Keokuk
5278,Perth/Scone Airport,PSL,EGPT,United Kingdom,Perth
5279,St Paul Downtown Holman Field,STP,KSTP,United States,St. Paul
5280,Söderhamn Airport,SOO,ESNY,Sweden,Soderhamn
5281,Saravane Airport,VNA,VLSV,Laos,Saravane
5282,Dikson Airport,DKS,UODD,Russia,Dikson
5283,Bantry Aerodrome,BYT,EIBN,Ireland,Bantry
5284,Alldays Airport,ADY,FAAL,South Africa,Alldays
5285,Butler Co Regional Airport - Hogan Field,HAO,KHAO,United States,Hamilton
5286,Garissa Airport,GAS,HKGA,Kenya,Garissa
5287,Hola Airport,HOA,HKHO,Kenya,Hola
5288,Kericho Airport,KEY,HKKR,Kenya,Kericho
5289,Kilaguni Airport,ILU,HKKL,Kenya,Kilaguni
5290,Antsirabe Airport,ATJ,FMME,Madagascar,Antsirabe
5291,Bekily Airport,OVA,FMSL,Madagascar,Bekily
5292,Ust-Tsylma Airport,UTS,UUYX,Russia,Ust-Tsylma
5293,Gorno-Altaysk Airport,RGK,UNBG,Russia,Gorno-Altaysk
5294,Fond du Lac County Airport,FLD,KFLD,United States,Fond du Lac
5295,Stevens Point Municipal Airport,STE,KSTE,United States,Stevens Point
5296,Moma Airport,MQJ,UEMA,Russia,Honuu
5297,Peenemünde Airport,PEF,EDCP,Germany,Peenemunde
5298,Nusawiru Airport,CJN,WI1A,Indonesia,Nusawiru
5299,Galion Municipal Airport,GQQ,KGQQ,United States,Galion
5300,Tiputini Airport,TPN,SETI,Ecuador,Tiputini
5301,Rio Amazonas Airport,PTZ,SESM,Ecuador,Pastaza
5302,Clarksville–Montgomery County Regional Airport,CKV,KCKV,United States,Clarksville
5303,Lompoc Airport,LPC,KLPC,United States,Lompoc
5304,Chester County G O Carlson Airport,CTH,KMQS,United States,Coatesville
5305,Bost Airport,BST,OABT,Afghanistan,Lashkar Gah
5306,Lankaran International Airport,LLK,UBBL,Azerbaijan,Lankaran
5307,Gabala International Airport,GBB,UBBQ,Azerbaijan,Qabala
5308,Zaqatala International Airport,ZTU,UBBY,Azerbaijan,Zaqatala
5309,Lake Placid Airport,LKP,KLKP,United States,Lake Placid
5310,Typliy Klyuch Airport,KDY,UEMH,Russia,Khandyga
5311,Magan Airport,GYG,UEMM,Russia,Yakutsk
5312,Qianjiang Wulingshan Airport,JIQ,ZUQJ,China,Qianjiang
5313,Lima Allen County Airport,AOH,KAOH,United States,Lima
5314,Sondok Airport,DSO,ZKSD,North Korea,Hamhung
5315,Malcolm McKinnon Airport,SSI,KSSI,United States,Brunswick
5316,Beaver County Airport,BFP,KBVI,United States,Beaver Falls
5317,Georgetown County Airport,GGE,KGGE,United States,Georgetown
5318,Hardwick Field,HDI,KHDI,United States,Cleveland
5319,Renton Municipal Airport,RNT,KRNT,United States,Renton
5320,Brackett Field,POC,KPOC,United States,La Verne
5321,Cross City Airport,CTY,KCTY,United States,Cross City
5322,Oconee County Regional Airport,CEU,KCEU,United States,Clemson
5323,Beech Factory Airport,BEC,KBEC,United States,Wichita
5324,Duxford Aerodrome,QFO,EGSU,United Kingdom,Duxford
5325,Sidney Municipal-Lloyd W Carr Field,SNY,KSNY,United States,Sidney
5326,Great Keppel Is Airport,GKL,YGKL,Australia,Great Keppel Island
5327,Roper Bar Airport,RPB,YRRB,Australia,Roper Bar
5328,Innisfail Airport,IFL,YIFL,Australia,Innisfail
5329,Kalaeloa Airport,JRF,PHJR,United States,Kapolei
5330,Bamiyan Airport,BIN,OABN,Afghanistan,Bamyan
5331,Changbaishan Airport,NBS,ZYBS,China,Baishan
5332,Orang Airport,RGO,ZKHM,North Korea,Chongjin
5333,Moomba Airport,MOO,YOOM,Australia,Moomba
5334,Lublin Airport,LUZ,EPLB,Poland,Lublin
5335,Iosco County Airport,ECA,K6D9,United States,East Tawas
5336,Villa Airport,VAM,VRMV,Maldives,Maamigili
5337,Lingling Airport,LLF,ZGLG,China,Yongzhou
5338,Lošinj Island Airport,LSZ,LDLO,Croatia,Mali Losinj
5339,Onslow Airport,ONS,YOLW,Australia,Onslow
5340,Theodore Airport,TDR,YTDR,Australia,Theodore
5341,Boulder Municipal Airport,WBU,KBDU,United States,Boulder
5342,Bitburg Airport,BBJ,EDRB,Germany,Birburg
5343,Palo Alto Airport of Santa Clara County,PAO,KPAO,United States,Palo Alto
5344,Ust-Nera Airport,USR,UEMT,Russia,Ust-Nera
5345,Falcon Field,MSC,KFFZ,United States,Mesa
5346,Yangzhou Taizhou Airport,YTY,ZSYA,China,Yangzhou
5347,Oakland County International Airport,PTK,KPTK,United States,Pontiac
5348,Kissidougou Airport,KSI,GUKU,Guinea,Kissidougou
5349,Dillant Hopkins Airport,EEN,KEEN,United States,Keene
5350,Tianshui Maijishan Airport,THQ,ZLTS,China,Tianshui
5351,Kawama Airport,VRO,MUKW,Cuba,Kawama
5352,Kooddoo Airport,GKK,VRMO,Maldives,Kooddoo
5353,Rochester Airport,RCS,EGTO,United Kingdom,Rochester
5354,Termas de Río Hondo international Airport,RHD,SANR,Argentina,Rio Hondo
5355,Keetmanshoop Airport,KMP,FYKT,Namibia,Keetmanshoop
5356,Kangding Airport,KGT,ZUKD,China,Kangding
5357,Velikiy Ustyug Airport,VUS,ULWU,Russia,Veliky Ustyug
5358,Iowa City Municipal Airport,IOW,KIOW,United States,Iowa City
5359,Turpan Jiaohe Airport,TLQ,ZWTP,China,Turpan
5360,Lee Airport,ANP,KANP,United States,Annapolis
5361,Cuamba Airport,FXO,FQCB,Mozambique,Cuamba
5362,Bodaybo Airport,ODO,UIKB,Russia,Bodaibo
5363,Zhytomyr Airport,ZTR,UKKV,Ukraine,Zhytomyr
5364,Mattala Rajapaksa International Airport,HRI,VCRI,Sri Lanka,Mattala
5365,Pecos Municipal Airport,PEQ,KPEQ,United States,Pecos
5366,Hattiesburg Bobby L Chain Municipal Airport,HBG,KHBG,United States,Hattiesburg
5367,Botucatu - Tancredo de Almeida Neves Airport,QCJ,SDBK,Brazil,Botucatu
5368,Mário Pereira Lopes–São Carlos Airport,QSC,SDSC,Brazil,Sao Carlos
5369,Chan Gurney Municipal Airport,YKN,KYKN,United States,Yankton
5370,Sir Bani Yas Airport,XSB,OMBY,United Arab Emirates,Sir Bani Yas Island
5371,Bromont (Roland Desourdy) Airport,ZBM,CZBM,Canada,Bromont
5372,Kratie Airport,KTI,VDKT,Cambodia,Kratie
5373,Guyuan Liupanshan Airport,GYU,ZLGY,China,Guyuan
5374,Changhai Airport,CNI,ZYCH,China,Changhai
5375,Redhill Aerodrome,KRH,EGKR,United Kingdom,Redhill
5376,Jiagedaqi Airport,JGD,ZYJD,China,Jiagedaqi District
5377,Chinchilla Airport,CCL,YCCA,Australia,Chinchilla
5378,Hayward Executive Airport,HWD,KHWD,United States,Hayward
5379,Motueka Airport,MZP,NZMK,New Zealand,Motueka
5380,Shute Harbour Airport,JHQ,YSHR,Australia,Shute Harbour
5381,Ann Arbor Municipal Airport,ARB,KARB,United States,Ann Arbor
5382,Shepparton Airport,SHT,YSHT,Australia,Shepparton
5383,Temora Airport,TEM,YTEM,Australia,Temora
5384,Gayndah Airport,GAH,YGAY,Australia,Gayndah
5385,Wilcannia Airport,WIO,YWCA,Australia,Wilcannia
5386,Bijie Feixiong Airport,BFJ,ZUBJ,China,Bijie
5387,Lensk Airport,ULK,UERL,Russia,Lensk
5388,Kavalerovo Airport,KVR,UHWK,Russia,Kavalerovo
5389,Iğdır Airport,IGD,LTCT,Turkey,Igdir
5390,Şanlıurfa GAP Airport,GNY,LTCS,Turkey,Sanliurfa
5391,Zafer Airport,KZR,LTBZ,Turkey,Kutahya
5392,Velikiye Luki Airport,VLU,ULOL,Russia,Velikiye Luki
5393,Lake Macquarie Airport,BEO,YPEC,Australia,Lake Macquarie
5394,Brampton Island Airport,BMP,YBPI,Australia,Brampton Island
5395,Alameda Naval Air Station,NGZ,KNGZ,United States,Alameda
5396,Cochrane Airport,YCN,CYCN,Canada,Cochrane
5397,Estadual Arthur Siqueira Airport,BJP,SBBP,Brazil,Braganca Paulista
5398,Busselton Regional Airport,BQB,YBLN,Australia,Brusselton
5399,Srednekolymsk Airport,SEK,UESK,Russia,Srednekolymsk
5400,Inverell Airport,IVR,YIVL,Australia,Inverell
5401,Glen Innes Airport,GLI,YGLI,Australia,Glen Innes
5402,Immokalee Regional Airport,IMM,KIMM,United States,Immokalee 
5403,Maranggo Airport,TQQ,WA44,Indonesia,Sulawesi Tenggara
5404,Yichun Mingyueshan Airport,YIC,ZSYC,China,Yichun
5405,Dinwiddie County Airport,PTB,KPTB,United States,Petersburg
5406,Sheboygan County Memorial Airport,SBM,KSBM,United States,Sheboygan
5407,Fortescue - Dave Forrest Aerodrome,KFE,YFDF,Australia,Cloudbreak
5408,Bajura Airport,BJU,VNBR,Nepal,Bajura
5409,Pinal Airpark,MZJ,KMZJ,United States,Marana
5410,Safford Regional Airport,SAD,KSAD,United States,Safford
5411,Solomon Airport,SLJ,YSOL,Australia,Solomon
5412,Kerama Airport,KJP,ROKR,Japan,Kerama
5413,Ekibastuz Airport,EKB,UASB,Kazakhstan,Ekibastuz
5414,Sikeston Memorial Municipal Airport,SIK,KSIK,United States,Sikeston
5415,Tetiaroa Airport,TTI,NTTE,French Polynesia,Tetiaroa
5416,Floyd Bennett Memorial Airport,GFL,KGFL,United States,Queensbury
5417,Martin State Airport,MTN,KMTN,United States,Baltimore
5418,Eastern Slopes Regional Airport,FRY,KIZG,United States,Fryeburg
5419,Lakefront Airport,NEW,KNEW,United States,New Orleans
5420,Coeur D'Alene - Pappy Boyington Field,COE,KCOE,United States,Coeur d'Alene
5421,Beaumont Municipal Airport,BMT,KBMT,United States,Beaumont
5422,Vermilion Regional Airport,DNV,KDNV,United States,Danville
5423,Coonabarabran Airport,COJ,YCBB,Australia,Coonabarabran
5424,Space Coast Regional Airport,TIX,KTIX,United States,Titusville
5425,Bumi Airport,BZH,FVBM,Zimbabwe,Bumi Hills
5426,Bouarfa Airport,UAR,GMFB,Morocco,Bouarfa
5427,Nyeri Airport,NYE,HKNI,Kenya,NYERI
5428,Andrau Airpark,AAP,KAAP,United States,Houston
5429,Flying Cloud Airport,FCM,KFCM,United States,Eden Prairie
5430,Likoma Island Airport,LIX,FWLK,Malawi,Likoma Island
5431,Johnson County Executive Airport,OJC,KOJC,United States,Olathe
5432,Sigiriya Air Force Base,GIU,VCCS,Sri Lanka,Sigiriya
5433,Neumünster Airport,EUM,EDHN,Germany,Neumuenster
5434,Tak Airport,TKT,VTPT,Thailand,Tak
5435,Barrie-Orillia (Lake Simcoe Regional Airport),YLK,CYLS,Canada,Barrie-Orillia
5436,Niagara District Airport,YCM,CYSN,Canada,Saint Catherines
5437,Parry Sound Area Municipal Airport,YPD,CNK4,Canada,Parry Sound
5438,Manassas Regional Airport/Harry P. Davis Field,MNZ,KHEF,United States,Manassas
5439,Texas Gulf Coast Regional Airport,LJN,KLBX,United States,Angleton
5440,Bingöl Çeltiksuyu Airport,BGG,LTCU,Turkey,Bingol
5441,Kastamonu Airport,KFS,LTAL,Turkey,Kastamonu
5442,Lüliang Airport,LLV,ZBLL,China,Lvliang
5443,Daocheng Yading Airport,DCY,ZUDC,China,Daocheng
5444,Gannan Xiahe Airport,GXH,ZLXH,China,Xiahe city
5445,Comiso Airport,CIY,LICB,Italy,Comiso
5446,Markovo Airport,KVM,UHMO,Russia,Markovo
5447,Zyryanka Airport,ZKP,UESU,Russia,Zyryanka
5448,Ust-Maya Airport,UMS,UEMU,Russia,Ust-Maya
5449,Aldan Airport,ADH,UEEA,Russia,Aldan
5450,Olyokminsk Airport,OLZ,UEMO,Russia,Olekminsk
5451,Xinyuan Nalati Airport,NLT,ZWNL,China,Xinyuan
5452,Port Alsworth Airport,PTA,PALJ,United States,Port alsworth
5453,Fontaine Airport,BOR,LFSQ,France,Belfort
5454,Obock Airport,OBC,HDOB,Djibouti,Obock
5455,Tadjoura Airport,TDJ,HDTJ,Djibouti,Tadjoura
5456,Santa Cruz del Quiche Airport,AQB,MGQC,Guatemala,Santa Cruz des Quiche
5457,Norðfjörður Airport,NOR,BINF,Iceland,Nordfjordur
5458,Bursa Airport,BTZ,LTBE,Turkey,Bursa
5459,Waris Airport,WAR,WAJR,Indonesia,Waris-Papua Island
5460,Newton City-County Airport,EWK,KEWK,United States,Newton
5461,Bairnsdale Airport,BSJ,YBNS,Australia,Bairnsdale
5462,Taszár Air Base,TZR,LHTA,United States,Columbus
5463,Fort Bridger Airport,FBR,KFBR,United States,Fort Bridger
5464,Chehalis Centralia Airport,CLS,KCLS,United States,Chehalis
5465,Evanston-Uinta County Airport-Burns Field,EVW,KEVW,United States,Evanston
5466,Weedon Field,EUF,KEUF,United States,Eufala
5467,Dare County Regional Airport,MEO,KMQI,United States,Manteo
5468,Auburn University Regional Airport,AUO,KAUO,United States,Auburn
5469,W H 'Bud' Barron Airport,DBN,KDBN,United States,Dublin
5470,Pukarua Airport,PUK,NTGQ,French Polynesia,Pukarua
5471,Corvallis Municipal Airport,CVO,KCVO,United States,Corvallis
5472,Prominent Hill Airport,PXH,YPMH,Australia,Prominent Hill
5473,Cowra Airport,CWT,YCWR,Australia,Chatsworth
5474,Ogden Hinckley Airport,OGD,KOGD,United States,Ogden
5475,Colorado Plains Regional Airport,AKO,KAKO,United States,Akron
5476,Sanderson Field,SHN,KSHN,United States,Shelton
5477,Napakiak Airport,WNA,PANA,United States,Napakiak
5478,Napaskiak Airport,PKA,PAPK,United States,Napaskiak
5479,Bedwell Harbour Seaplane Base,YBW,CAB3,Canada,Bedwell Harbour
5480,Washabo Airport,WSO,SMWS,Suriname,Washabo
5481,Abaco I Walker C Airport,WKR,MYAW,Bahamas,Walker's Cay
5482,Bartica A Airport,GFO,SYBT,Guyana,Bartica
5483,Doylestown Airport,DYL,KDYL,United States,Doylestown
5484,Tingo Maria Airport,TGI,SPGM,Peru,Tingo Maria
5485,Plínio Alarcom Airport,TJL,SSTL,Brazil,Tres Lagoas
5486,Zhangye Ganzhou Airport,YZY,ZLZY,China,Zhangye
5487,Cacoal Airport,OAL,SSKW,Brazil,Cacoal
5488,Warren Field,OCW,KOCW,United States,Washington
5489,Mocopulli Airport,MHC,SCPQ,Chile,Castro
5490,Stillwater Regional Airport,SWO,KSWO,United States,Stillwater
5491,Okmulgee Regional Airport,OKM,KOKM,United States,Okmulgee
5492,Cushing Municipal Airport,CUH,KCUH,United States,Cushing
5493,Clinton Sherman Airport,CSM,KCSM,United States,Clinton
5494,Strother Field,WLD,KWLD,United States,Winfield
5495,Wiley Post Airport,PWA,KPWA,United States,Oklahoma City
5496,Shreveport Downtown Airport,DTN,KDTN,United States,Shreveport
5497,Stephenville Clark Regional Airport,SEP,KSEP,United States,Stephenville
5498,Ada Regional Airport,ADT,KADH,United States,Ada
5499,Iraan Municipal Airport,IRB,K2F0,United States,Iraan
5500,Elliot Lake Municipal Airport,YEL,CYEL,Canada,ELLIOT LAKE
5501,Wilkes County Airport,IKB,KUKF,United States,North Wilkesboro
5502,Danville Regional Airport,DAN,KDAN,United States,Danville
5503,Yerbogachen Airport,ERG,UIKE,Russia,Yerbogachen
5504,Cheraw Municipal Airport/Lynch Bellinger Field,HCW,KCQW,United States,Cheraw
5505,Beni Mellal Airport,BEM,GMMD,Morocco,Beni Mellal
5506,Şırnak Şerafettin Elçi Airport,NKT,LTCV,Turkey,Cizre
5507,Suntar Airport,SUY,UENS,Russia,Suntar
5508,Tazadit Airport,OUZ,GQPZ,Mauritania,Zouerat
5509,Asaba International Airport,ABB,DNAS,Nigeria,Asaba
5510,Akwa Ibom International Airport,QUO,DNAI,Nigeria,Uyo
5511,Kasama Airport,KAA,FLKS,Zambia,Kasama
5512,Songea Airport,SGX,HTSO,Tanzania,Songea
5513,Jiuhuashan Airport,JUH,ZSJH,China,Chizhou
5514,Anshan Air Base,AOG,ZYAS,China,Anshan
5515,Saertu Airport,DQA,ZYDQ,China,Daqing
5516,Zunyi Xinzhou Airport,ZYI,ZUZY,China,Zunyi
5517,Lindu Airport,LDS,ZYLD,China,Yinchun
5518,Anshun Huangguoshu Airport,AVA,ZUAS,China,Anshun
5519,Sikasso Airport,KSS,GASK,Mali,Sikasso
5520,Toowoomba Wellcamp Airport,WTB,YBWW,Australia,Toowoomba
5521,Tonghua Sanyuanpu Airport,TNH,ZYTN,China,Tonghua
5522,Suzhou Guangfu Airport,SZV,ZSSZ,China,Suzhou
5523,Mulia Airport,LII,WAJM,Indonesia,Mulia
5524,Stenkol Airport,NTI,WASB,Indonesia,Bintuni
5525,Wasior Airport,WSR,WASW,Indonesia,Wasior
5526,Silangit Airport,DTB,WIMN,Indonesia,Siborong-Borong
5527,Seunagan Airport,MEQ,WITC,Indonesia,Nagan Raya
5528,Betoambari Airport,BUW,WAWB,Indonesia,Bau-Bau
5529,Kao Airport,KAZ,WAMK,Indonesia,Kao
5530,Melangguane Airport,MNA,WAMN,Indonesia,Melonguane
5531,Sanggata/Sangkimah Airport,SGQ,WRLA,Indonesia,Sanggata
5532,Muara Bungo Airport,BUU,WIPI,Indonesia,Muara Bungo
5533,Illaga Airport,ILA,WABL,Indonesia,Illaga
5534,Oksibil Airport,OKL,WAJO,Indonesia,Oksibil
5535,Kokonau Airport,KOX,WABN,Indonesia,Kokonau
5536,Clermont Airport,CMQ,YCMT,Australia,Clermont
5537,Warrnambool Airport,WMB,YWBL,Australia,Warrnambool
5538,Richmond Airport,RCM,YRMD,Australia,Richmond
5539,RAAF Base Curtin,DCN,YCIN,Australia,Derby
5540,Kualanamu International Airport,KNO,WIMM,Indonesia,Medan
5541,Gratiot Community Airport,AMN,KAMN,Canada,Kamloops
5542,Seosan Air Base,HMY,RKTP,South Korea,Seosan
5543,San Gabriel Valley Airport,EMT,KEMT,United States,El Monte
5544,Farah Airport,FAH,OAFR,Afghanistan,Farah
5545,Pasighat Airport,IXT,VEPG,India,Pasighat
5546,Kramatorsk Airport,KRQ,UKCK,Ukraine,Kramatorsk
5547,Kautokeino Air Base,QKX,ENKA,Norway,Kautokeino
5548,Stinson Municipal Airport,SSF,KSSF,United States,Stinson
5549,Jasper County Airport-Bell Field,JAS,KJAS,United States,Jasper
5550,Marfa Municipal Airport,MRF,KMRF,United States,Marfa
5551,Alpine Casparis Municipal Airport,ALE,KE38,United States,Alpine
5552,Bubaque Airport,BQE,GGBU,Guinea-Bissau,Bubaque
5553,Chichen Itza International Airport,CZA,MMCT,Mexico,Chichen Itza
5554,Bunbury Airport,BUY,YBUN,Australia,Bunbury
5555,Cable Airport,CCB,KCCB,United States,Upland
5556,Elkhart Municipal Airport,EKI,KEKM,United States,Elkhart
5557,Jim Hamilton L.B. Owens Airport,CUB,KCUB,United States,Columbia
5558,Donaldson Field Airport,GDC,KGYH,United States,Greenville
5559,Hartsville Regional Airport,HVS,KHVS,United States,Hartsville
5560,San Cristobal de las Casas Airport,SZT,MMSC,Mexico,San Cristobal de las Casas
5561,Dunnville Airport,DU9,CDU9,Canada,Dunnville
5562,Scarlett Martinez International Airport,RIH,MPRH,Panama,Rio Hato
5563,Leesburg International Airport,LEE,KLEE,United States,Leesburg
5564,Pouso Alegre Airport,PPY,SNZA,Brazil,Pouso Alegre
5565,Brigadeiro Cabral Airport,DIQ,SNDV,Brazil,Divinopolis
5566,Yeysk Airport,EIK,URKE,Russia,Eysk
5567,Berdyansk Airport,ERD,UKDB,Ukraine,Berdyansk
5568,Blimbingsari Airport,BWX,WARB,Indonesia,Banyuwangi
5569,Erenhot Saiwusu International Airport,ERL,ZBER,China,Erenhot
5570,Chino Airport,CNO,KCNO,United States,Chino
5571,Hateruma Airport,HTR,RORH,Japan,Taketomi
5572,Las Brujas Airport,BWW,MUBR,Cuba,Cayo Santa Maria
5573,Paso Robles Municipal Airport,PRB,KPRB,United States,Paso Robles
5574,Beijing Daxing International Airport,PKX,ZBAD,China,Beijing
5575,Half Moon Bay Airport,HAF,KHAF,United States,Half Moon Bay
5576,Hechi Jinchengjiang Airport,HCJ,ZGHC,China,Hechi
5577,General WM J Fox Airfield,WJF,KWJF,United States,Lancaster
5578,Coondewanna Airport,CJF,YCWA,Australia,Coondewanna
5579,Guarapari Airport,GUZ,SNGA,Brazil,Guarapari
5580,Ubatuba Airport,UBT,SDUB,Brazil,Ubatuba
5581,Borroloola Airport,BOX,YBRL,Australia,Borroloola
5582,Chichester/Goodwood Airport,QUG,EGHR,United Kingdom,Goodwood
5583,Jumandy Airport,TNW,SEJD,Ecuador,Tena
5584,Dongji Aiport,FYJ,ZYFY,China,Fuyuan
5585,Zulu Inyala Airport,PZL,FADQ,South Africa,Phinda
5586,Liupanshui Yuezhao Airport,LPF,ZUPS,China,Liupanshui
5587,Kaili Airport,KJH,ZUKJ,China,Kaili
5588,Shennongjia Hongping Airport,HPG,ZHSN,China,Shennongjia
5589,Zhangjiakou Ningyuan Airport,ZQZ,ZBZJ,China,Zhangjiakou
5590,Arxan Yi'ershi Airport,YIE,ZBES,China,Arxan
5591,Hengyang Nanyue Airport,HNY,ZGHY,China,Hengyang
5592,Hongyuan Airport,AHJ,ZUHY,China,Ngawa
5593,Wonsan Kalma International Airport,WOS,ZKWS,North Korea,Wonsan
5594,Magas Airport,IGT,URMS,Russia,Magas
5595,Talladega Municipal Airport,ASN,KASN,United States,Talladega
5596,Greenville Downtown Airport,GMU,KGMU,United States,Greenville
5597,Captain Auguste George Airport,NGD,TUPA,British Virgin Islands,Anegada
5598,Troy Municipal Airport at N Kenneth Campbell Field,TOI,KTOI,United States,Troy
5599,Enterprise Municipal Airport,ETS,KEDN,United States,Enterprise
5600,Efogi Airport,EFG,AYEF,Papua New Guinea,Efogi
5601,Kagi Airport,KGW,AYKQ,Papua New Guinea,Kagi
5602,Nadunumu Airport,NDN,AYNC,Papua New Guinea,Nadunumu
5603,Bodinumu Airport,BNM,AYBD,Papua New Guinea,Bodinumu
5604,Thomas C Russell Field,ALX,KALX,United States,Alexander City
5605,Port Keats Airport,PKT,YPKT,Australia,Wadeye
5606,Garden Point Airport,GPN,YGPT,Australia,Pirlangimpi
5607,Hamad International Airport,DOH,OTHH,Qatar,Doha
5608,Fort Mackay / Horizon Airport,HZP,CYNR,Canada,Wood Buffalo
5609,Brewster Field,HDE,KHDE,United States,Holdredge
5610,Pratt Regional Airport,PTT,KPTT,United States,Pratt
5611,Jim Kelly Field,LXN,KLXN,United States,Lexington
5612,Council Bluffs Municipal Airport,CBF,KCBF,United States,Council Bluffs
5613,Kokomo Municipal Airport,OKK,KOKK,United States,Kokomo
